motif_id,pattern_type,instance_idx,density_mean,density_std,density_change,density_range,ore_correlation,watermill_correlation,waterzumpf_correlation,ore_lag,watermill_lag,waterzumpf_lag,ore_cv,watermill_cv,waterzumpf_cv
3,dynamic,9,1700.3649404204357,11.44563349655809,32.323898000578765,32.99517023142016,-0.9357753690791463,-0.8887331204334414,-0.8357840849334044,0,0,0,0.015846416373516355,0.01498780022075724,0.015401051841931161
3,dynamic,10,1718.4237995579606,6.94163525762801,9.164910850532351,22.903270268745473,-0.6555018089312382,0.08965193645268826,-0.4201153554833891,0,0,0,0.016912625056618072,0.01111007054456859,0.02263033148521742
3,dynamic,11,1714.1118805120327,1.4343224756874375,1.4938002305259488,4.647245149371656,-0.7864627938822646,-0.6769960996020835,-0.9228401751934237,0,0,0,0.010182298759101448,0.013528592888937725,0.008170590820738627
3,dynamic,12,1692.1296843313742,12.773470138479366,29.876261156650344,35.34421992857688,-0.807052270382776,-0.8288653259313447,-0.9923702009241944,0,0,0,0.009799797480883816,0.00800167349854365,0.0240037282573214
3,dynamic,13,1705.090877786231,14.744831553582365,27.714943995727936,46.20046782180316,-0.6691974905639876,-0.4752867385043895,-0.8506024287104514,0,0,0,0.025709411600197678,0.025601964249795727,0.01929694891447096
3,dynamic,14,1818.9139340869733,4.5292799316217875,-3.4445329388470327,13.46387456178877,0.31402121620529677,0.9064915303485447,0.8739207873306384,0,0,0,0.008122594301360336,0.00447292683586453,0.007329455071765206
3,dynamic,15,1716.3613164112444,2.6515920453752653,-5.492487214748053,10.741287168243616,0.3241939277303232,0.4939564909592872,0.18826981182654143,0,0,0,0.009545465424550533,0.0024282018280104606,0.017093385103181428
3,dynamic,16,1719.48686403233,0.8361301815444908,3.7895721346180835,3.848326308102969,0.2490800060155109,0.1337929289997063,0.2152648289571783,0,0,0,0.0009918594314388617,0.003544449235341104,0.012235343015615834
3,dynamic,17,1713.691007598195,3.252200844959597,-5.880695692294466,8.83442837939333,0.9344810961355156,0.9617715858363429,0.8228720276312558,0,0,0,0.0015439179626128775,0.013212716968016259,0.0061075923849429475
3,dynamic,18,1714.3297564131196,5.397062508927547,13.297580342345555,16.769458224043547,-0.9176081197703835,-0.6809804147815763,-0.7622521755491349,0,0,0,0.020802710838219874,0.013140910066976288,0.005945895076308211
3,dynamic,19,1795.9789630939038,12.704230219566877,36.94122485208459,37.57416661917432,-0.9529154418486743,-0.6355726477197313,-0.9915251966769936,0,0,0,0.020267345417234215,0.0014684025761122757,0.018027484575258594
4,dynamic,0,1688.6373882557343,8.459492271491603,-24.185762864475464,26.798464371222508,-0.9056574921399009,-0.910037004529675,-0.9513884069409438,0,0,0,0.015024371738626434,0.017693511370719162,0.014110200647053896
4,dynamic,1,1672.4313990552148,1.4171789425779637,0.9566907289633946,4.502169466944679,0.6731519568939751,0.6304464840140565,0.6306364160727114,0,0,0,0.014153479846392524,0.0376622762464355,0.014335593724765231
4,dynamic,2,1716.4091893783302,2.8284045821002084,-2.8612824076071774,11.108229966550653,-0.308660275553189,-0.034316527668076885,-0.31339241452401745,0,0,0,0.022278548121969853,0.022997924045102928,0.01617183918654313
4,dynamic,3,1648.8976313326755,1.7670726134372974,-2.4996634244587312,6.3060049489599805,-0.7246452799272043,-0.6813329824962026,-0.7252390883510148,0,0,0,0.012033776795271104,0.013618942268430004,0.013865683747522138
4,dynamic,4,1793.7863485007017,1.322150805139117,-4.525856631901661,5.59387417873495,-0.7642450940077445,-0.7747848326932848,-0.845606593264651,0,0,0,0.005537583652211095,0.005025839984872676,0.0055775637636380285
4,dynamic,5,1762.9188407721822,4.58876763032999,15.74666490144682,15.774587978370164,0.9766375539952844,0.9117439480084037,0.9728487102859675,0,0,0,0.019248157381708843,0.02267165024563484,0.016006359283108396
4,dynamic,6,1704.9010461946418,4.939337895249176,-5.013889486444668,17.071646278312528,-0.3600958328372313,-0.5163006780872876,-0.4374586496102442,0,0,0,0.009011936464149314,0.04167703710898946,0.01054763430008964
4,dynamic,7,1876.0798259488708,11.659363478411626,-33.21521852979913,33.30227725742657,-0.6779175106987713,-0.8924598936983843,-0.815807321110354,0,0,0,0.004705233773880199,0.007027921650841272,0.013906188052314484
