motif_id,pattern_type,instance_idx,density_mean,density_std,density_change,density_range,ore_correlation,watermill_correlation,waterzumpf_correlation,ore_lag,watermill_lag,waterzumpf_lag,ore_cv,watermill_cv,waterzumpf_cv,psi200_cv
3,steady_state,6,1716.623368434575,5.978947221699221,15.305483849277152,15.837177460550492,0.9360057203077736,0.9842906926697231,-0.7594499084372186,0,0,0,0.0028860760013898696,0.002535813991110392,0.005706604763604611,0.0
3,steady_state,7,1665.7140952382165,0.9052747222034313,2.581476064854087,4.83724930410267,0.7915836225947819,0.5426137740880043,-0.678569676505429,0,0,0,0.0012553975545062485,0.008539779015264554,0.0030027735414596625,0.0
3,steady_state,8,1695.243430755398,3.0979073202850516,14.136874763855076,14.136874763855076,0.5342671526607341,0.1968487249023846,-0.9640026081811515,0,0,0,0.008835046863236766,0.0026374516375622177,0.0067316551214961365,0.0
3,steady_state,9,1682.0320494530076,1.5922690656556366,2.4368464085882806,5.140983304871952,-0.15702864004376607,0.7264213012285394,-0.9459113221461048,0,0,0,0.002232668085073313,0.0039022313756727632,0.011730653173934784,0.0
4,steady_state,0,1662.7175326813654,2.4687961720214058,6.767263444914306,7.223936237036469,-0.6697052642236073,0.9558404037755748,0.9720304776502345,0,0,0,0.0018814776830736119,0.005311622179017608,0.0060076250709237295,0.0
4,steady_state,1,1646.015937420097,4.482455036240851,6.547944902706604,11.988076306048924,-0.5618434922176158,0.8460874319768916,0.8600740408371036,0,0,0,0.0018090836398140023,0.004325981807709682,0.0077397133231053425,0.0
4,steady_state,2,1680.742735157624,1.7253042694623408,-3.3140000279995547,6.19595092000236,-0.3316945574276321,-0.7231371341628805,-0.607123605991841,0,0,0,0.0009778074053851135,0.0025976215490009515,0.003953512521375718,0.0
4,steady_state,3,1649.981081756616,3.130440824770381,9.450896912225971,9.877060136655928,-0.7078360256260754,0.9880983138538421,0.9852482953610238,0,0,0,0.001273350546701766,0.005188237848737985,0.006166286292374071,0.0
4,steady_state,4,1680.3708318944846,2.712468452714726,8.938992105926445,10.18544394879791,-0.6459779872096844,0.8828029156929273,0.8806110686049083,0,0,0,0.0016814843073749627,0.004087765429122412,0.002310910103424943,0.0
4,steady_state,5,1671.5556346724204,1.7298168101600788,-2.5569476642328937,7.135929917223393,0.723992230437926,-0.3312516653676435,-0.5052122604494289,0,0,0,0.002073905161633947,0.005226159246228658,0.005806311414643585,0.0
4,steady_state,6,1721.9747365221863,1.6603825447554148,5.9431520232731145,6.096741750346382,-0.05928085508149629,0.7522066359472277,0.8190984372044526,0,0,0,0.0018748726780175877,0.002009692346752625,0.004144311084102075,0.0
4,steady_state,7,1661.6142508174833,1.1226796966247976,-3.03297281245068,4.95674582213087,0.6011788790820493,-0.3206077249569259,0.03915509221019108,0,0,0,0.001988726558861676,0.003320837738053103,0.004436376895178258,0.0
4,steady_state,8,1689.2330390776701,1.96780516309237,5.160069654062681,6.030207534453666,-0.21444372846243903,0.7019938181457975,0.6731816869294384,0,0,0,0.0018059166670490634,0.004358402128832569,0.002276393822122742,0.0
4,steady_state,9,1704.6340318788466,8.526553876876072,-24.88929855956303,25.519855036380022,0.8242958438707273,-0.6788106147354226,-0.7626985975547312,0,0,0,0.0024485043967049573,0.00425713635579829,0.004605918296809304,0.0
4,steady_state,10,1664.3322682621895,3.270201683811983,10.349852279125116,11.007085594997534,-0.8535606525575019,0.7989275182862683,0.6394538947378448,0,0,0,0.00147985326372807,0.0073390804385609085,0.0032384840761648416,0.0
4,steady_state,11,1709.2453990687375,1.6282922741003263,-4.240494620695699,4.992365350622549,0.5644342705629731,-0.43517936971917204,-0.6111012963091883,0,0,0,0.0031609071190914963,0.0025803895672323585,0.0029895597401385903,0.0
4,steady_state,12,1667.6155955110373,3.924133524573278,13.410193501568983,13.493026834902366,-0.6518608834017701,0.8219503429071512,0.8541643576070928,0,0,0,0.0013863082003364921,0.0017900146749405311,0.0015839877591410547,0.0
4,steady_state,13,1628.4829422916587,3.283681606039305,-7.878047184097795,10.439428055853341,0.8613627934459006,-0.9100453660611391,-0.9316310491900884,0,0,0,0.0014940973077331799,0.004811346758377288,0.004705942046825401,0.0
4,steady_state,14,1679.1584287311991,2.799540633172696,-7.441979524474846,8.871883885439047,0.7904257408775316,-0.747035547385081,-0.44540502059623954,0,0,0,0.0015712971867552026,0.005356320333560627,0.0025784799544002943,0.0
4,steady_state,15,1639.067197651353,1.9273122140694006,-0.6018099582875038,6.502512087920877,0.7967932559542527,-0.11941316081264658,0.001198608136599319,0,0,0,0.001524699861803784,0.014936141214670023,0.004084993681188858,0.0
4,steady_state,16,1697.7182171503111,3.5126773507272575,10.925673604310987,11.131270451907767,-0.6211344716059536,0.7800765457126462,0.8930246405795806,0,0,0,0.001861360197828464,0.014571494059821173,0.0028780065699871007,0.0
4,steady_state,17,1651.7463951854259,1.171010298106991,-1.7143095547114626,4.502320089573686,0.5789611820095761,-0.46193647029575213,-0.6241431624385245,0,0,0,0.0015461649915639566,0.002966720095766646,0.0009802567039300697,0.0
4,steady_state,18,1679.3498939037413,1.2415160453842187,-0.22043084564256787,4.352757636833076,-0.3417931918332846,0.5984880258879458,0.6579175985094438,0,0,0,0.0020910492140205046,0.007423328752093247,0.006765824589459133,0.0
4,steady_state,19,1695.7069054304516,3.867331148243359,16.664174234864277,16.664174234864277,-0.7723272246848188,0.507644697686616,0.8338180483824057,0,0,0,0.0010424986875113321,0.002107919369466059,0.00490058707119496,0.0
5,steady_state,0,1647.269721318613,2.986253063662503,-6.683359275911016,8.846335354218127,0.8628712149222295,-0.22339979846293256,0.03873861889364758,0,0,0,0.001764165458292034,0.000997528036394732,1.1813219525717453e-16,0.0
5,steady_state,1,1686.9238274251763,8.112352641645767,22.971588144781435,24.408739681123507,-0.6173265107585678,-0.3325127349142563,-0.5106218906793625,0,0,0,0.0014125375390861973,0.009040881481177895,0.0039250489392076175,0.0
5,steady_state,2,1662.9560005622754,2.3024675456181427,-2.5575607395824136,7.3448337977238225,0.6839028710475735,-0.5890878749057334,0.494036761723074,0,0,0,0.0018083588726959343,0.0026524715359995082,0.00033305292673565346,0.0
5,steady_state,3,1641.1313917154375,1.5535951959577186,-5.221103503207814,6.212258124214941,0.777996902646528,0.12129046308905624,0.20886166359610409,0,0,0,0.0013677209670444322,0.0012674089123366978,0.0005076472015482148,0.0
5,steady_state,4,1697.4110021404192,9.349590473659436,-27.13588470701461,27.46647299746951,0.7869305796579814,0.18849475380504904,-0.06382651353226505,0,0,0,0.009434537849983077,0.004969890167096183,0.0012484465862528675,0.0
5,steady_state,5,1638.2172383721397,6.745356746495405,-13.207427492824309,19.580289068292814,0.8434549769451772,-0.18688164231475804,-0.33979575219027097,0,0,0,0.007398295952790849,0.012083691577030086,0.0044926051860661,0.0
5,steady_state,6,1672.7028962127254,11.665755478153638,-29.189974220306112,34.97568004331606,0.3989948000219744,0.12995173810938776,-0.8681351526067375,0,0,0,0.005065773561915314,0.002179234074264556,0.005429558984377021,0.0
5,steady_state,7,1663.3324975064438,4.7372898006155095,-14.871327580268371,14.871327580268371,0.9135087070200248,-0.6042878448143129,0.13176589605276848,0,0,0,0.0010352459985453527,0.0027216624988262352,0.0006088827206756997,0.0
5,steady_state,8,1657.5447737993402,1.9029917162439756,-7.958947231382581,8.036331400836389,0.8840680795350957,-0.2696954434706672,0.6842577250043098,0,0,0,0.004360199815123591,0.01214727875986694,0.0077649100877231385,0.0
5,steady_state,9,1689.3051967612523,1.5556586426899812,-2.5554280405051486,5.277244049528235,0.6883840830319264,0.042575438459185,-0.8957905886143752,0,0,0,0.0019735896223226066,0.014408547464476234,0.008016939432597039,0.0
5,steady_state,10,1645.0624229656719,1.6698744311190443,2.2309066957598134,6.017681887927438,-0.3680802138818131,-0.541497732811003,0.19380640764746404,0,0,0,0.002120904387877817,0.002612926751902013,0.0012157445986605518,0.0
5,steady_state,11,1716.8933922939987,9.921128536617777,22.612027118503647,25.551138609391728,-0.9144959408105252,0.03525814054543633,-0.9744693829963674,0,0,0,0.014154937616779752,0.0020472837517197195,0.011159047699834588,0.0
5,steady_state,12,1673.3494141107449,3.6540400179113868,10.192061355260876,13.159020587085706,-0.3912458444516045,-0.4276724138021233,-0.6416693442206471,0,0,0,0.0021586264287082346,0.0039062674260307755,0.00222541095925806,0.0
5,steady_state,13,1674.2068542786292,10.070674048195082,8.723100516513796,32.75209254574838,0.4458083212278328,-0.5877628813556401,-0.539021149722744,0,0,0,0.001389877752998153,0.0050183140774108514,0.004614511954503697,0.0
5,steady_state,14,1660.5751252092375,2.9298581323247603,5.810596722975106,10.825514275539263,-0.1941595356218513,-0.9297507249225696,-0.9034342476154218,0,0,0,0.0032832743329275545,0.010687966746735878,0.0015893920423356064,0.0
