motif_id,num_points,pattern_type,Ore_mean,Ore_std,Ore_min,Ore_max,Ore_range,WaterMill_mean,WaterMill_std,WaterMill_min,WaterMill_max,WaterMill_range,WaterZumpf_mean,WaterZumpf_std,WaterZumpf_min,WaterZumpf_max,WaterZumpf_range,DensityHC_mean,DensityHC_std,DensityHC_min,DensityHC_max,DensityHC_range,PulpHC_mean,PulpHC_std,PulpHC_min,PulpHC_max,PulpHC_range,PressureHC_mean,PressureHC_std,PressureHC_min,PressureHC_max,PressureHC_range,CirculativeLoad_mean,CirculativeLoad_std,CirculativeLoad_min,CirculativeLoad_max,CirculativeLoad_range
40,1200,inverse,167.6101111879311,6.487794871169631,154.8315362962963,186.702,31.870463703703706,13.73746538395295,1.9200028860440308,9.739291595134985,17.679659064049964,7.94036746891498,216.64400812918677,19.736596830562245,183.56961831501832,250.20400000000004,66.63438168498172,1736.922765735235,43.570366599039126,1643.418797927567,1824.4178128249744,180.99901489740728,471.4747500398456,86.20105186169353,350.07126272206756,598.3009559665509,248.22969324448331,0.35748174493962565,0.02703263932243547,0.3028166439688676,0.41200000000000003,0.10918335603113244,0.8146527003614145,0.3030326520005389,0.3737123345720991,1.470137385164444,1.0964250505923447
41,1200,inverse,170.623309014615,7.532100449617006,151.53094642857144,182.50299807235248,30.972051643781043,13.81717254754057,1.9888702120725215,8.912150255396517,16.67147905198473,7.759328796588212,205.03456911373937,17.739538279132265,143.65132068994097,245.17912435897435,101.52780366903337,1727.6702949016471,52.91927649891737,1664.5697610626532,1873.2900896209972,208.7203285583439,481.3253079904617,68.88524759250541,350.01245807356514,581.5544644185346,231.54200634496948,0.3687559947160966,0.036346983263794166,0.30182073737504944,0.4411525122967847,0.13933177492173526,0.8123992455657281,0.2721730873071751,0.37185712614855454,1.348692870204479,0.9768357440559243
42,1200,inverse,165.03833125159338,6.706129378489774,154.30808550264553,182.4651569229028,28.157071420257267,13.763262846969482,1.6836280896449631,11.171845897348176,17.13848830067452,5.966642403326345,211.34197147155965,19.61900128680206,184.4651012121212,249.91516634199132,65.45006512987013,1735.7938345148486,55.96930285846665,1664.8998312650187,1884.761255378543,219.8614241135242,475.29958846567104,78.91033947034386,356.5945937513345,580.168180592132,223.57358684079747,0.35613075507120523,0.02561562871022804,0.29603379398312807,0.427978794749179,0.13194500076605092,0.8538193020920672,0.2694996221278844,0.4811874150337681,1.2896758964567279,0.8084884814229598
43,840,inverse,165.90781271399217,7.448086404381706,150.1810761904762,180.15505408708938,29.973977896613178,13.66569990233507,1.530952596443109,10.327541249664613,16.071783099974414,5.744241850309802,206.35238952476598,30.234209397551364,111.50432219850326,251.3031777777778,139.79885557927452,1737.674927993532,46.043893719843325,1654.509494285476,1813.2746274614567,158.76513317598074,453.84854500340435,72.60447329754862,367.82499683197904,581.8829645158858,214.05796768390672,0.3490891942393926,0.030974498022938758,0.26613732627099734,0.3844402864745381,0.11830296020354075,0.7705638878949777,0.2807321973665825,0.47486859596746,1.3104701593246362,0.8356015633571762
44,1200,dynamic,162.4908351072884,6.234086088837697,149.69344216524217,176.66871124457242,26.975269079330246,12.342657594630403,2.105252075478693,4.543301861080843,18.21091690420657,13.667615043125728,203.61098263571904,28.648445963501956,98.8782131024531,245.88940937444508,147.011196271992,1759.1331704305128,45.288477706255016,1670.822136339843,1860.2266755546027,189.40453921475978,486.88373807391685,89.4313506094925,350.4752351159802,599.9496897988499,249.47445468286975,0.3328384734422858,0.025691530548898424,0.25790877769194037,0.37592926457671866,0.11802048688477829,0.9633132071246068,0.312073707648951,0.4535429493723863,1.4395243027283704,0.985981353355984
45,1200,dynamic,168.65891352408826,6.6228575442456465,149.98729166666666,186.702,36.714708333333334,12.962607845848492,2.4459517928072656,3.99776825651189,16.794118791346325,12.796350534834435,216.08317306318864,16.173332340975527,185.4401851851852,243.9900350278707,58.54984984268552,1744.109470615797,63.971441593623055,1645.3797165285694,1888.9292090015333,243.54949247296395,439.71031104183135,92.61873925754104,350.00254257199776,599.263003607205,249.2604610352072,0.35972969751322653,0.022829817706243306,0.32333568462300755,0.41200000000000003,0.08866431537699249,0.6814589849845631,0.2845800251957864,0.3583429759010565,1.2212037578934898,0.8628607819924332
46,1200,dynamic,166.86735287613007,8.975072837780127,149.63284242424243,182.25700115588114,32.624158731638715,12.694749042355234,2.788808123825029,0.0,16.531679940389846,16.531679940389846,193.713094879794,32.812252839494185,97.95418871794871,262.46898632478633,164.51479760683762,1719.0761008008624,53.02731672736244,1636.5427251936087,1867.1145856006783,230.5718604070696,472.50673489993324,86.05952643748758,350.04257456919066,599.9932580819586,249.95068351276797,0.35768241826336333,0.04412371862822107,0.24976813151861935,0.4458770120794649,0.19610888056084555,0.8010685589244004,0.29974585982196084,0.27365699702096863,1.3074031218159465,1.033746124794978
47,1200,dynamic,169.25292636838074,10.552848029639028,130.20237925315425,185.3202850501253,55.11790579697106,14.523458040226478,1.9093125258740857,11.621663459008051,18.395899322581204,6.774235863573153,197.29926623407243,22.274677660600943,123.34139897435897,249.04478341736697,125.703384443008,1730.1286425154437,27.374271765592347,1674.495872934473,1792.0624454189726,117.5665724844996,534.4667671918902,71.56523823020909,350.78157058606143,599.9845992166978,249.20302863063637,0.369037716022811,0.03780671777278303,0.24911356093840015,0.4454551465736992,0.19634158563529908,1.0457933320172665,0.3271352999343841,0.2569091248704941,1.6666667876306027,1.4097576627601085
48,1200,dynamic,169.50902490960343,6.468294366159577,154.1653660749914,184.48194011417434,30.31657403918294,13.846077566903684,1.7304625952706416,11.129647571902165,17.61545352479052,6.485805952888356,214.670131523674,20.29814812078247,170.7676246753247,241.31583181818183,70.54820714285714,1729.89940646981,65.33235596755429,1660.3474551869726,1888.7973702410877,228.44991505411508,481.30912373615564,79.4270583756103,355.84232316142686,591.1465394214695,235.3042162600426,0.3590003254738623,0.027398055512603433,0.307845078730824,0.4285453704902693,0.1207002917594453,0.8182770317085806,0.26760253461802985,0.40013191674879656,1.2807205153931114,0.8805885986443148
49,1200,dynamic,166.89938718127064,7.00771260152093,130.3422815157065,184.99471105672106,54.652429541014556,14.083630702030538,1.626451943123768,11.459762652228981,17.318008115536625,5.858245463307643,212.82856834357912,18.990452905351447,156.1817005602241,258.8063955165692,102.62469495634508,1748.5701271099526,78.58954886439491,1607.955751551024,1919.9668571895959,312.01110563857196,511.5163476294264,84.69997299779212,367.3388117841559,599.9695502517326,232.6307384675767,0.35567022121908687,0.028670789739591845,0.297826393781808,0.4262945828196108,0.12846818903780283,0.9867911246359506,0.2799841960165878,0.5069098814771328,1.5321529561835048,1.0252430747063719
