TimeStamp,Ore,WaterMill,WaterZumpf,Power,ZumpfLevel,PressureHC,DensityHC,FE,PulpHC,PumpRPM,MotorAmp,PSI80,PSI200,id,Date,Shift,Class_15,Class_12,Grano,Daiki,Shisti,Original_Sheet,mill_id,C_v,C_m,M_solid_to_cyclone,CirculativeLoad,motif_id,segment_start,segment_end,motif_distance
2025-09-02 09:10:00,175.189,14.525452059316459,165.82184569865322,1973.7196835365746,1649.1115656537283,0.474415667373435,1653.772665529257,3.1862666666666666,563.1634941030301,713.0452188624338,208.049527910673,52.71663049095607,19.80617054263566,733,,1,1.0,6.0,0.626,0.321,0.053,,6,0.3440908765943458,0.6033861623926747,561.9603190203543,2.2077374665096228,2,18443,18503,4.397629224812096
2025-09-02 09:11:00,175.189,14.527111610101592,166.59982069865322,1970.345010437159,1649.1798369715577,0.4747006125700823,1653.7814912602512,3.1822,563.314695713336,713.0636855291007,207.83728693525057,52.71663049095608,19.826170542635662,733,,1,1.0,6.0,0.626,0.321,0.053,,6,0.34409552171592167,0.6033910877885981,562.1187859240056,2.208642014761233,2,18443,18503,4.397629224812096
2025-09-02 09:12:00,175.189,14.531409454769003,167.91307069865317,1967.8888535536762,1648.4775029941018,0.47485406195757424,1654.0002906569327,3.1781333333333337,563.0656901304133,713.0035966402116,207.79746038157825,52.71663049095607,19.846170542635658,733,,1,1.0,6.0,0.626,0.321,0.053,,6,0.3442106792931225,0.6035131768650341,562.0583486906771,2.2082970317238932,2,18443,18503,4.397629224812096
2025-09-02 09:13:00,175.189,14.550228746588292,169.240252516835,1967.3109956301787,1649.8158244587482,0.4747618825755672,1654.3141807668228,3.174066666666667,562.945505408191,713.0369680687832,207.6697534850265,52.71663049095607,19.866170542635658,733,,1,1.0,6.0,0.626,0.321,0.053,,6,0.3443758846141173,0.6036882697324266,562.2080836020127,2.209151736707286,2,18443,18503,4.397629224812096
2025-09-02 09:14:00,175.189,14.553640236487285,168.54369918350167,1967.5362289635123,1651.8966437100853,0.474968036421721,1654.458306257019,3.1700000000000004,563.1798739796195,712.9445125132276,207.79555565197583,52.71663049095608,19.886170542635664,733,,1,1.0,6.0,0.626,0.321,0.053,,6,0.3444517401352732,0.6037686429537089,562.5660340441871,2.211194961123056,2,18443,18503,4.397629224812096
2025-09-02 09:15:00,175.189,14.554704674177254,169.3426116835017,1970.5895977807163,1648.9214545742827,0.4752213043955772,1654.7367706444834,3.1659333333333333,563.0043836939053,712.8186725132274,208.3362826747151,52.67751937984496,19.948837209302326,733,,1,1.0,6.0,0.626,0.321,0.053,,6,0.3445983003392018,0.6039238921332886,562.6300257428749,2.211560233478557,2,18443,18503,4.397629224812096
2025-09-02 09:16:00,175.189,14.55163157340206,171.51756555555554,1964.6395212779842,1646.6944550277976,0.475036470789467,1655.0798988496115,3.1618666666666666,562.5507049902016,712.6970632539683,207.92475639605553,52.60418604651163,20.048837209302327,733,,1,1.0,6.0,0.626,0.321,0.053,,6,0.34477889413137447,0.6041151207720866,562.4712688821056,2.210654030116649,2,18443,18503,4.397629224812096
2025-09-02 09:17:00,175.189,14.545076983438777,175.18391000000003,1961.9441788371828,1645.89079333235,0.47456258158545866,1655.196839200489,3.1578000000000004,562.443834434646,712.6512049206348,207.80362101713482,52.5308527131783,20.14883720930233,733,,1,1.0,6.0,0.626,0.321,0.053,,6,0.34484044168446787,0.6041802746361005,562.4648028385321,2.2106171211579047,2,18443,18503,4.397629224812096
2025-09-02 09:18:00,175.189,14.545623650105446,176.07981598290598,1957.3158017880025,1646.685957271248,0.47474676032942004,1655.0954169782667,3.1537333333333337,562.4549086281945,712.5728567724868,207.4728646706188,52.45751937984496,20.248837209302327,733,,1,1.0,6.0,0.626,0.321,0.053,,6,0.3447870615675088,0.60412376729994,562.3888081093968,2.210183334052919,2,18443,18503,4.397629224812096
2025-09-02 09:19:00,175.189,14.54777772417952,176.1897781623932,1960.2291351213357,1648.738481403978,0.47492275359541325,1654.8839947560443,3.1461333333333337,562.3290983717842,712.4136034391535,207.87443385795495,52.38418604651164,20.348837209302328,733,,1,1.0,6.0,0.626,0.321,0.053,,6,0.3446757867137075,0.6040059512552737,562.0815506825833,2.208429471499828,2,18443,18503,4.397629224812096
2025-09-02 09:20:00,175.189,14.535889519051313,176.80070129964807,1959.4174004130687,1646.5120328224177,0.474835649817732,1654.6376517608753,3.143866666666667,562.049667133689,712.2991177248678,207.78392947455345,52.31085271317829,20.448837209302326,733,,1,1.0,6.0,0.626,0.321,0.053,,6,0.34454613250572386,0.6038686374646811,561.5909133524218,2.2056288542797886,2,18443,18503,4.397629224812096
2025-09-02 09:21:00,175.189,14.527140419358737,178.52203463298142,1960.466362635291,1646.733171128556,0.4743612830497482,1654.669555900309,3.1416,561.8272782448,712.328191058201,207.93867599785094,52.23751937984496,20.548837209302327,733,,1,1.0,6.0,0.626,0.321,0.053,,6,0.34456292415805734,0.6038864234222777,561.3960646049933,2.2045166340637445,2,18443,18503,4.397629224812096
2025-09-02 09:22:00,175.15565333333333,14.525044409062726,179.56612129964807,1963.0086737464019,1648.297214269776,0.47429534477104396,1654.546252196605,3.1393333333333335,561.8963661864284,712.3232843915343,208.1763835810165,52.2,20.6,733,,1,1.0,6.0,0.626,0.321,0.053,,6,0.34449802747189745,0.6038176801296147,561.3593504050694,2.2049171107070333,2,18443,18503,4.397629224812096
2025-09-02 09:23:00,175.18003666666664,14.526877035325352,179.3692812996481,1960.71292655597,1650.8658064106974,0.4746575996730048,1654.579352196605,3.137066666666667,561.8685201147273,712.1744643915343,207.96802033957957,52.2,20.6,733,,1,1.0,6.0,0.626,0.321,0.053,,6,0.3445154485245289,0.6038361347823811,561.3599171355019,2.204474252986144,2,18443,18503,4.397629224812096
2025-09-02 09:24:00,175.14897000000002,14.533485116133432,178.14397574409253,1963.0145711884397,1652.4311414808956,0.4746694515248567,1654.6988363595012,3.1398,561.8556262875668,712.0985977248677,208.2077770062462,52.20000000000001,20.6,733,,1,1.0,6.0,0.626,0.321,0.053,,6,0.3445783349260533,0.603902746123918,561.4495009075134,2.2055541114944233,2,18443,18503,4.397629224812096
2025-09-02 09:25:00,175.11790333333335,14.54103110211942,176.67943407742584,1963.7725117622101,1649.9578331475625,0.47498230176640255,1655.0351506452155,3.1412666666666667,561.4574888416794,711.8877803006253,208.2197834877277,52.2,20.6,733,,1,1.0,6.0,0.626,0.321,0.053,,6,0.34475534244485023,0.6040901866647952,561.3398596181326,2.2054966907046256,2,18443,18503,4.397629224812096
2025-09-02 09:26:00,175.08683666666667,14.537173627036362,177.45270669647346,1965.4896070838477,1647.8296072842784,0.47450927146337224,1655.6751950896598,3.1427333333333336,560.8779735911347,711.7859580784029,208.36665801153723,52.2,20.6,733,,1,1.0,6.0,0.626,0.321,0.053,,6,0.34509220794192624,0.6044466970331047,561.3083930484185,2.2058857406684833,2,18443,18503,4.397629224812096
2025-09-02 09:27:00,175.05577,14.52692638065955,178.92229002980682,1968.413577246047,1646.644092198461,0.47432467550377627,1656.0593597955422,3.1441999999999997,560.7173054958967,711.7737969672919,208.6032988509238,52.20000000000001,20.6,733,,1,1.0,6.0,0.626,0.321,0.053,,6,0.3452943998923906,0.6046605478028035,561.4763819804032,2.2074143113386278,2,18443,18503,4.397629224812096
2025-09-01 20:09:00,177.0282078347578,14.771454485799245,108.656,1978.28001225286,1598.571916187229,0.46136227149264986,1667.188781133628,3.3663999999999996,513.6517387042018,687.4085912820512,211.45999781136297,50.27361111111111,22.591666666666665,731,,2,0.9,6.1,0.651,0.304,0.045,,6,0.35115199007033054,0.6108131141042851,523.0725077222911,1.9547410218971373,2,17704,17764,4.4978440585816015
2025-09-01 20:10:00,177.04437820512823,14.769532746668808,108.65599999999999,1979.345728586446,1597.6674962442091,0.45971044187572585,1667.583081133628,3.3655999999999997,512.5410774138792,686.9629150915752,211.5408572316528,50.24027777777778,22.625,731,,2,0.9,6.1,0.651,0.304,0.045,,6,0.35135951638611995,0.6110295847011519,522.2499367556683,1.9498250215580182,2,17704,17764,4.4978440585816015
2025-09-01 20:11:00,177.06173578088575,14.769332561483624,108.656,1979.2037963409139,1597.8706863332527,0.45856155298683704,1668.1854011336281,3.3648000000000002,511.66560892648425,686.6205817582417,211.5517848550742,50.20694444444444,22.658333333333335,731,,2,0.9,6.1,0.651,0.304,0.045,,6,0.3516765269124359,0.6113600606701205,521.8282744346277,1.9471544042716897,2,17704,17764,4.4978440585816015
2025-09-01 20:12:00,177.01260244755244,14.769648905777627,108.656,1976.800234151859,1598.891168789393,0.45755368261646656,1668.7034942708829,3.3609333333333336,510.87314915636927,686.3534262026861,211.2465552951813,50.134427437641726,22.72595238095238,731,,2,0.9,6.1,0.651,0.304,0.045,,6,0.35194920751099096,0.611644132876844,521.4240599542625,1.9456889099676202,2,17704,17764,4.4978440585816015
2025-09-01 20:13:00,176.9634691142191,14.76893556987723,108.656,1978.6657661283402,1599.2802543299924,0.45693550885760137,1669.1025942708832,3.3578666666666663,510.3010380452581,686.0480262026863,211.4036138815598,50.044427437641716,22.827619047619045,731,,2,0.9,6.1,0.651,0.304,0.045,,6,0.3521592601425701,0.6118628404981736,521.1509844232104,1.944963652847692,2,17704,17764,4.4978440585816015
2025-09-01 20:14:00,176.91433578088575,14.765557828559208,108.65599999999999,1980.409331784906,1600.0745247003626,0.4562034580498569,1669.6302942708828,3.3548,509.4974320928772,685.8037891656492,211.55153588444855,49.971094104308385,22.92095238095238,731,,2,0.9,6.1,0.651,0.304,0.045,,6,0.3524369969846752,0.6121518606619968,520.7406603208298,1.9434622017617855,2,17704,17764,4.4978440585816015
2025-09-01 20:15:00,176.8652024475524,14.761946859533918,108.656,1978.4643670630608,1601.5725100253105,0.45618597207903755,1669.9825905671792,3.3517333333333332,509.3795740283611,685.921880832316,211.3554154975438,49.897760770975054,23.014285714285716,731,,2,0.9,6.1,0.651,0.304,0.045,,6,0.35262241608798905,0.6123447109157342,520.8941026892788,1.945147465306211,2,17704,17764,4.4978440585816015
2025-09-01 20:16:00,176.80826355866353,14.757383209458505,108.656,1978.3123970690024,1602.0312330645258,0.4562323357154012,1670.194408602606,3.3486666666666665,509.6566937028743,686.0735474989826,211.3601513949797,49.82442743764172,23.107619047619046,731,,2,0.9,6.1,0.651,0.304,0.045,,6,0.35273389926452947,0.6124606229061588,521.3422592826402,1.9486306170846088,2,17704,17764,4.4978440585816015
2025-09-01 20:17:00,176.85243948458947,14.75913239464369,108.656,1982.2753574008273,1602.0972297205528,0.45598740817916933,1670.3356540571515,3.3512,509.6656129092235,686.2252141656493,211.7466185086865,49.75109410430839,23.200952380952383,731,,2,0.9,6.1,0.651,0.304,0.045,,6,0.3528082389774482,0.6125378995230333,521.4612593378082,1.9485669570492252,2,17704,17764,4.4978440585816015
2025-09-01 20:18:00,176.90890615125616,14.757731197325683,108.656,1983.3456676912315,1602.6108929106515,0.45587111122560525,1670.5552411916544,3.353733333333333,509.65897250518316,686.3768808323159,211.83834178294026,49.677760770975055,23.294285714285714,731,,2,0.9,6.1,0.651,0.304,0.045,,6,0.35292381115350235,0.6126580116052195,521.6252821988112,1.9485529787450295,2,17704,17764,4.4978440585816015
2025-09-01 20:19:00,176.9653728179228,14.757966741756219,108.656,1981.9909369509935,1602.4104989712575,0.45529366024521317,1670.647108238188,3.356266666666667,509.6030429635872,686.5285474989826,211.64642375652224,49.67402743764172,23.322819047619046,731,,2,0.9,6.1,0.651,0.304,0.045,,6,0.3529721622306252,0.6127082526412714,521.6394950670743,1.947692459607801,2,17704,17764,4.4978440585816015
2025-09-01 20:20:00,177.0218394845895,14.759244946884426,108.656,1982.9019419261176,1602.6229055369142,0.4550912961790193,1670.8077219948018,3.3588000000000005,509.54413566199986,686.6802141656492,211.73165816512437,49.77041632653061,23.23615238095238,731,,2,0.9,6.1,0.651,0.304,0.045,,6,0.35305669578673776,0.6127960771926124,521.7041097935712,1.9471172105800414,2,17704,17764,4.4978440585816015
2025-09-01 20:21:00,177.07830615125616,14.759182632419016,108.656,1983.6029469034934,1602.7197465789131,0.4550094547467943,1670.9715791376589,3.3613333333333335,509.5691942826895,686.8318808323158,211.8074611240616,49.85708299319728,23.149485714285717,731,,2,0.9,6.1,0.651,0.304,0.045,,6,0.3531429363882415,0.6128856578484817,521.85720852974,1.947042017015804,2,17704,17764,4.4978440585816015
2025-09-01 20:22:00,177.13477281792282,14.758549085410468,108.656,1985.6139060381088,1602.6874755592353,0.45459535378726146,1671.148828295908,3.363866666666667,509.72542960432696,686.9835474989826,211.9549628105695,49.94374965986394,23.062819047619048,731,,2,0.9,6.1,0.651,0.304,0.045,,6,0.353236225418899,0.6129825401364076,522.1551115850316,1.9477843524362992,2,17704,17764,4.4978440585816015
2025-09-01 20:23:00,177.1912394845895,14.75581122678876,108.656,1986.4489732677823,1602.6345522206689,0.45398676119466885,1671.3310739099431,3.3663999999999996,509.5766840915064,687.0573408323158,212.04185867982238,50.030416326530606,22.97615238095238,731,,2,0.9,6.1,0.651,0.304,0.045,,6,0.35333214416312797,0.613082132001504,522.1444849762078,1.946784990584251,2,17704,17764,4.4978440585816015
2025-09-01 20:24:00,177.19524461279462,14.753108449010982,108.656,1983.50894136381,1603.9138918099522,0.45420943693163035,1671.4890739099433,3.368933333333333,509.6333350254145,687.3614895502647,211.694132927372,50.11708299319728,22.88948571428572,731,,2,0.9,6.1,0.651,0.304,0.045,,6,0.35341530205786487,0.6131684567763008,522.3254352066153,1.9477395759011251,2,17704,17764,4.4978440585816015
2025-09-01 20:25:00,177.16330387205386,14.754691057706633,108.656,1982.4882598560944,1605.7062123227727,0.4555633330355265,1671.4742072432769,3.371466666666667,510.8438327265639,687.9588324074074,211.6240503186764,50.20374965986394,22.802819047619046,731,,2,0.9,6.1,0.651,0.304,0.045,,6,0.3534074774964615,0.6131603349297574,523.5544879237059,1.9552084234205376,2,17704,17764,4.4978440585816015
