Ore,WaterMill,WaterZumpf,Power,ZumpfLevel,PressureHC,DensityHC,FE,PulpHC,PumpRPM,MotorAmp,PSI80,PSI200,Class_15,Class_12,Grano,Daiki,Shisti,M_solid_to_cyclone,CirculativeLoad,motif_id,pattern_type
164.73874728260867,11.199605595444115,165.97415751605732,1983.2951554281121,1581.3601842110363,0.46701536658694526,1653.2342166742153,4.196,548.0242197699101,733.4457173913044,209.71314390146114,51.529347826086955,20.365760869565218,0.7,5.1,0.802,0.159,0.039,330.5054986977865,1.0062402085090862,3,mv
164.7388974270776,11.199340349707295,165.97451297953046,1983.2974102651126,1581.3603227060823,0.4670148701904032,1653.2334844093973,4.196,548.0228323297022,733.4457627958174,209.71331670752997,51.52930654925702,20.365809025866813,0.7,5.1,0.802,0.159,0.039,330.50443785221387,1.0062319404469313,3,mv
164.7390475715465,11.199075103970475,165.97486844300357,1983.2996651021128,1581.3604612011288,0.4670143737938612,1653.2327521445798,4.196,548.0214448894942,733.4458082003301,209.7134895135988,51.529265272427075,20.36585718216841,0.7,5.1,0.802,0.159,0.039,330.5033770075777,1.006223672405532,3,mv
164.7391977160154,11.198809858233657,165.9752239064767,1983.301919939113,1581.360599696175,0.46701387739731914,1653.232019879762,4.196,548.0200574492862,733.4458536048431,209.7136623196676,51.529223995597135,20.365905338470007,0.7,5.1,0.802,0.159,0.039,330.50231616387754,1.0062154043848859,3,mv
164.73934786048434,11.198544612496837,165.97557936994983,1983.3041747761135,1581.3607381912213,0.46701338100077716,1653.2312876149444,4.196,548.0186700090783,733.445899009356,209.71383512573644,51.529182718767196,20.365953494771603,0.7,5.1,0.802,0.159,0.039,330.5012553211137,1.0062071363849943,3,mv
164.73949800495322,11.198279366760016,165.97593483342297,1983.3064296131138,1581.3608766862676,0.4670128846042351,1653.2305553501271,4.196,548.0172825688702,733.4459444138689,209.71400793180524,51.52914144193725,20.366001651073198,0.7,5.1,0.802,0.159,0.039,330.5001944792861,1.0061988684058571,3,mv
164.73964814942212,11.198014121023197,165.9762902968961,1983.3086844501145,1581.361015181314,0.4670123882076931,1653.2298230853094,4.196,548.0158951286624,733.4459898183819,209.71418073787407,51.529100165107316,20.366049807374797,0.7,5.1,0.802,0.159,0.039,330.49913363839465,1.0061906004474732,3,mv
164.73979829389106,11.197748875286377,165.97664576036922,1983.3109392871147,1581.3611536763603,0.46701189181115105,1653.2290908204918,4.196,548.0145076884544,733.4460352228948,209.7143535439429,51.529058888277376,20.366097963676392,0.7,5.1,0.802,0.159,0.039,330.4980727984394,1.006182332509843,3,mv
164.73994843835993,11.197483629549557,165.97700122384236,1983.3131941241152,1581.3612921714064,0.467011395414609,1653.228358555674,4.196,548.0131202482463,733.4460806274077,209.71452635001168,51.529017611447436,20.366146119977987,0.7,5.1,0.802,0.159,0.039,330.49701195942026,1.0061740645929664,3,mv
164.74009858282884,11.197218383812737,165.9773566873155,1983.3154489611154,1581.3614306664529,0.467010899018067,1653.2276262908565,4.196,548.0117328080383,733.4461260319207,209.7146991560805,51.5289763346175,20.366194276279586,0.7,5.1,0.802,0.159,0.039,330.49595112133744,1.006165796696844,3,mv
164.74024872729777,11.196953138075918,165.97771215078865,1983.3177037981156,1581.3615691614991,0.46701040262152493,1653.226894026039,4.196,548.0103453678305,733.4461714364337,209.71487196214937,51.52893505778756,20.366242432581178,0.7,5.1,0.802,0.159,0.039,330.49489028419094,1.0061575288214757,3,mv
164.74039887176664,11.1966878923391,165.97806761426176,1983.319958635116,1581.3617076565456,0.46700990622498295,1653.2261617612212,4.196,548.0089579276224,733.4462168409466,209.7150447682182,51.528893780957624,20.366290588882773,0.7,5.1,0.802,0.159,0.039,330.4938294479804,1.0061492609668599,3,mv
164.74054901623555,11.19642264660228,165.9784230777349,1983.3222134721161,1581.3618461515916,0.4670094098284409,1653.2254294964036,4.196,548.0075704874145,733.4462622454596,209.715217574287,51.528852504127684,20.36633874518437,0.7,5.1,0.802,0.159,0.039,330.49276861270624,1.0061409931329988,3,mv
164.74069916070445,11.196157400865461,165.97877854120804,1983.3244683091168,1581.3619846466381,0.4670089134318989,1653.2246972315859,4.196,548.0061830472065,733.4463076499725,209.71539038035584,51.528811227297744,20.366386901485964,0.7,5.1,0.802,0.159,0.039,330.49170777836815,1.0061327253198902,3,mv
164.74084930517336,11.19589215512864,165.97913400468119,1983.326723146117,1581.3621231416842,0.46700841703535684,1653.2239649667686,4.196,548.0047956069985,733.4463530544854,209.71556318642467,51.5287699504678,20.36643505778756,0.7,5.1,0.802,0.159,0.039,330.4906469449665,1.0061244575275363,3,mv
164.7409994496423,11.19562690939182,165.97948946815433,1983.3289779831175,1581.3622616367306,0.46700792063881486,1653.2232327019508,4.196,548.0034081667906,733.4463984589984,209.71573599249348,51.52872867363786,20.36648321408916,0.7,5.1,0.802,0.159,0.039,330.4895861125008,1.0061161897559339,3,mv
164.74114959411116,11.195361663655001,165.9798449316274,1983.3312328201177,1581.362400131777,0.4670074242422728,1653.2225004371332,4.196,548.0020207265826,733.4464438635113,209.7159087985623,51.52868739680792,20.366531370390756,0.7,5.1,0.802,0.159,0.039,330.4885252809716,1.0061079220050875,3,mv
164.74129973858007,11.195096417918181,165.98020039510055,1983.3334876571182,1581.3625386268234,0.4670069278457308,1653.2217681723157,4.196,548.0006332863745,733.4464892680243,209.7160816046311,51.528646119977985,20.36657952669235,0.7,5.1,0.802,0.159,0.039,330.48746445037835,1.0060996542749923,3,mv
164.741449883049,11.19483117218136,165.9805558585737,1983.3357424941184,1581.3626771218694,0.46700643144918874,1653.2210359074982,4.196,547.9992458461667,733.4465346725372,209.71625441069995,51.528604843148045,20.366627682993947,0.7,5.1,0.802,0.159,0.039,330.4864036207215,1.0060913865656511,3,mv
164.74160002751788,11.19456592644454,165.98091132204684,1983.337997331119,1581.3628156169157,0.4670059350526467,1653.2203036426804,4.196,547.9978584059586,733.4465800770502,209.71642721676875,51.528563566318105,20.366675839295546,0.7,5.1,0.802,0.159,0.039,330.48534279200067,1.0060831188770627,3,mv
164.7417501719868,11.194300680707723,165.98126678551995,1983.3402521681194,1581.362954111962,0.46700543865610467,1653.2195713778628,4.196,547.9964709657506,733.446625481563,209.71660002283758,51.528522289488166,20.366723995597138,0.7,5.1,0.802,0.159,0.039,330.4842819642162,1.006074851209228,3,mv
164.74190031645568,11.194035434970901,165.9816222489931,1983.3425070051196,1581.3630926070084,0.4670049422595627,1653.218839113045,4.196,547.9950835255427,733.446670886076,209.71677282890641,51.528481012658226,20.366772151898733,0.7,5.1,0.802,0.159,0.039,330.4832211373679,1.006066583562146,3,mv
164.74205046092462,11.193770189234082,165.98197771246623,1983.3447618421199,1581.3632311020547,0.46700444586302065,1653.2181068482275,4.196,547.9936960853348,733.4467162905889,209.71694563497522,51.52843973582829,20.366820308200328,0.7,5.1,0.802,0.159,0.039,330.48216031145597,1.0060583159358178,3,mv
164.74220060539352,11.193504943497262,165.98233317593937,1983.34701667912,1581.363369597101,0.4670039494664786,1653.21737458341,4.196,547.9923086451267,733.4467616951019,209.71711844104402,51.52839845899835,20.366868464501923,0.7,5.1,0.802,0.159,0.039,330.4810994864801,1.0060500483302421,3,mv
164.74235074986242,11.193239697760442,165.98268863941252,1983.3492715161206,1581.3635080921474,0.46700345306993657,1653.2166423185922,4.196,547.9909212049188,733.4468070996148,209.71729124711288,51.528357182168406,20.366916620803522,0.7,5.1,0.802,0.159,0.039,330.4800386624405,1.0060417807454194,3,mv
164.74250089433133,11.192974452023623,165.98304410288563,1983.351526353121,1581.3636465871934,0.4670029566733946,1653.2159100537747,4.196,547.9895337647107,733.4468525041277,209.7174640531817,51.52831590533846,20.36696477710512,0.7,5.1,0.802,0.159,0.039,330.47897783933706,1.0060335131813494,3,mv
165.4725033021464,9.903349679606146,167.71130750925602,1994.3145438488116,1582.037009502255,0.4645894766860525,1649.655638510518,4.196,541.2437994735375,733.6676092460099,210.5576471597932,51.327627958172805,20.601100715465055,0.6,5.5,0.635,0.263,0.102,325.33234783649215,0.9660810185632343,3,mv
165.4726534466153,9.903084433869326,167.71166297272916,1994.3167986858118,1582.0371479973012,0.4645889802895105,1649.6549062457004,4.196,541.2424120333295,733.6676546505229,210.55781996586205,51.327586681342865,20.60114887176665,0.6,5.5,0.635,0.263,0.102,325.33129158101525,0.9660728513426143,3,mv
165.47280359108424,9.902819188132504,167.71201843620227,1994.3190535228123,1582.0372864923477,0.4645884838929684,1649.654173980883,4.196,541.2410245931216,733.6677000550358,210.55799277193086,51.327545404512925,20.601197028068245,0.6,5.5,0.635,0.263,0.102,325.33023532648065,0.96606468414251,3,mv
165.47295373555315,9.902553942395686,167.71237389967538,1994.3213083598125,1582.0374249873937,0.46458798749642644,1649.6534417160653,4.196,541.2396371529136,733.6677454595488,210.5581655779997,51.32750412768299,20.60124518436984,0.6,5.5,0.635,0.263,0.102,325.32917907288834,0.9660565169629219,3,mv
165.47310388002202,9.902288696658866,167.71272936314853,1994.323563196813,1582.0375634824402,0.4645874910998844,1649.6527094512478,4.196,541.2382497127056,733.6677908640617,210.5583383840685,51.32746285085305,20.601293340671436,0.6,5.5,0.635,0.263,0.102,325.32812282023843,0.9660483498038506,3,mv
165.47325402449093,9.902023450922048,167.71308482662167,1994.3258180338132,1582.0377019774864,0.46458699470334236,1649.65197718643,4.196,541.2368622724975,733.6678362685747,210.5585111901373,51.327421574023106,20.60134149697303,0.6,5.5,0.635,0.263,0.102,325.32706656853065,0.9660401826652935,3,mv
165.47340416895983,9.901758205185224,167.7134402900948,1994.3280728708135,1582.037840472533,0.4645864983068003,1649.6512449216125,4.196,541.2354748322897,733.6678816730874,210.55868399620616,51.32738029719317,20.601389653274627,0.6,5.5,0.635,0.263,0.102,325.32601031776534,0.9660320155472532,3,mv
165.47355431342876,9.901492959448406,167.71379575356792,1994.3303277078137,1582.037978967579,0.4645860019102583,1649.6505126567945,4.196,541.2340873920816,733.6679270776004,210.55885680227496,51.32733902036323,20.601437809576225,0.6,5.5,0.635,0.263,0.102,325.32495406794203,0.9660238484497263,3,mv
165.47370445789767,9.901227713711588,167.7141512170411,1994.3325825448144,1582.038117462625,0.4645855055137163,1649.6497803919772,4.196,541.2326999518737,733.6679724821134,210.55902960834376,51.3272977435333,20.60148596587782,0.6,5.5,0.635,0.263,0.102,325.3238978190614,0.9660156813727178,3,mv
165.47385460236654,9.900962467974768,167.7145066805142,1994.3348373818146,1582.0382559576715,0.46458500911717426,1649.6490481271592,4.196,541.2313125116657,733.6680178866263,210.5592024144126,51.32725646670335,20.60153412217942,0.6,5.5,0.635,0.263,0.102,325.3228415711228,0.9660075143162233,3,mv
165.47400474683545,9.900697222237946,167.71486214398732,1994.337092218815,1582.0383944527177,0.4645845127206322,1649.6483158623419,4.196,541.2299250714577,733.6680632911392,210.5593752204814,51.327215189873414,20.601582278481015,0.6,5.5,0.635,0.263,0.102,325.32178532412684,0.9659993472802461,3,mv
165.47415489130435,9.900431976501128,167.7152176074605,1994.3393470558153,1582.0385329477642,0.4645840163240902,1649.6475835975243,4.196,541.2285376312498,733.6681086956522,210.55954802655026,51.327173913043474,20.60163043478261,0.6,5.5,0.635,0.263,0.102,325.320729078073,0.9659911802647831,3,mv
165.47430503577326,9.900166730764308,167.71557307093363,1994.3416018928158,1582.0386714428103,0.46458351992754815,1649.6468513327065,4.196,541.2271501910418,733.6681541001652,210.55972083261906,51.32713263621353,20.601678591084205,0.6,5.5,0.635,0.263,0.102,325.3196728329615,0.9659830132698359,3,mv
165.47445518024216,9.89990148502749,167.71592853440674,1994.3438567298158,1582.0388099378567,0.4645830235310061,1649.646119067889,4.196,541.2257627508338,733.668199504678,210.5598936386879,51.327091359383594,20.6017267473858,0.6,5.5,0.635,0.263,0.102,325.31861658879234,0.9659748462954042,3,mv
165.47460532471106,9.899636239290666,167.71628399787988,1994.3461115668165,1582.038948432903,0.46458252713446413,1649.6453868030715,4.196,541.2243753106259,733.668244909191,210.5600664447567,51.327050082553654,20.601774903687396,0.6,5.5,0.635,0.263,0.102,325.3175603455655,0.9659666793414878,3,mv
165.47475546917994,9.899370993553848,167.71663946135303,1994.3483664038167,1582.0390869279495,0.4645820307379221,1649.644654538254,4.196,541.2229878704179,733.6682903137039,210.56023925082553,51.327008805723715,20.60182305998899,0.6,5.5,0.635,0.263,0.102,325.3165041032809,0.9659585124080868,3,mv
165.47490561364887,9.899105747817028,167.71699492482614,1994.3506212408172,1582.0392254229955,0.46458153434138,1649.6439222734364,4.196,541.2216004302098,733.6683357182169,210.56041205689436,51.326967528893775,20.60187121629059,0.6,5.5,0.635,0.263,0.102,325.3154478619387,0.9659503454952006,3,mv
165.47505575811778,9.89884050208021,167.71735038829928,1994.3528760778174,1582.0393639180418,0.464581037944838,1649.6431900086184,4.196,541.220212990002,733.6683811227298,210.56058486296314,51.326926252063835,20.601919372592185,0.6,5.5,0.635,0.263,0.102,325.31439162153873,0.9659421786028294,3,mv
165.47520590258668,9.898575256343388,167.7177058517724,1994.3551309148177,1582.0395024130883,0.4645805415482959,1649.6424577438008,4.196,541.2188255497939,733.6684265272428,210.56075766903197,51.32688497523389,20.60196752889378,0.6,5.5,0.635,0.263,0.102,325.31333538208116,0.9659340117309739,3,mv
165.47535604705556,9.898310010606568,167.71806131524554,1994.3573857518181,1582.0396409081343,0.46458004515175394,1649.6417254789833,4.196,541.2174381095859,733.6684719317557,210.56093047510083,51.32684369840396,20.60201568519538,0.6,5.5,0.635,0.263,0.102,325.31227914356583,0.9659258448796333,3,mv
165.47550619152446,9.89804476486975,167.71841677871865,1994.3596405888186,1582.0397794031808,0.4645795487552119,1649.6409932141657,4.196,541.216050669378,733.6685173362686,210.56110328116966,51.32680242157402,20.602063841496975,0.6,5.5,0.635,0.263,0.102,325.311222905993,0.9659176780488086,3,mv
165.4756563359934,9.897779519132932,167.7187722421918,1994.3618954258188,1582.0399178982268,0.4645790523586699,1649.6402609493482,4.196,541.21466322917,733.6685627407817,210.56127608723847,51.326761144744076,20.60211199779857,0.6,5.5,0.635,0.263,0.102,325.3101666693624,0.9659095112384978,3,mv
165.4758064804623,9.897514273396109,167.71912770566493,1994.3641502628193,1582.0400563932733,0.4645785559621279,1649.6395286845302,4.196,541.213275788962,733.6686081452946,210.5614488933073,51.326719867914136,20.602160154100165,0.6,5.5,0.635,0.263,0.102,325.3091104336741,0.9659013444487022,3,mv
165.4759566249312,9.89724902765929,167.71948316913804,1994.3664050998195,1582.0401948883198,0.4645780595655858,1649.6387964197127,4.196,541.2118883487541,733.6686535498073,210.5616216993761,51.326678591084196,20.60220831040176,0.6,5.5,0.635,0.263,0.102,325.3080541989281,0.9658931776794215,3,mv
165.4761067694001,9.89698378192247,167.71983863261121,1994.3686599368198,1582.040333383366,0.4645775631690438,1649.6380641548953,4.196,541.2105009085461,733.6686989543202,210.5617945054449,51.32663731425426,20.60225646670336,0.6,5.5,0.635,0.263,0.102,325.30699796512465,0.9658850109306568,3,mv
165.476256913869,9.896718536185652,167.72019409608433,1994.3709147738202,1582.040471878412,0.46457706677250177,1649.6373318900776,4.196,541.2091134683382,733.6687443588332,210.56196731151377,51.32659603742432,20.602304623004954,0.6,5.5,0.635,0.263,0.102,325.30594173226325,0.9658768442024053,3,mv
165.4764070583379,9.89645329044883,167.72054955955747,1994.3731696108202,1582.0406103734583,0.46457657037595973,1649.63659962526,4.196,541.2077260281301,733.6687897633461,210.56214011758257,51.32655476059438,20.60235277930655,0.6,5.5,0.635,0.263,0.102,325.3048855003443,0.9658686774946693,3,mv
165.47655720280682,9.89618804471201,167.7209050230306,1994.375424447821,1582.0407488685048,0.46457607397941775,1649.6358673604423,4.196,541.2063385879221,733.668835167859,210.5623129236514,51.326513483764444,20.602400935608145,0.6,5.5,0.635,0.263,0.102,325.30382926936767,0.9658605108074478,3,mv
165.47670734727575,9.895922798975192,167.72126048650372,1994.3776792848214,1582.0408873635508,0.4645755775828757,1649.6351350956247,4.196,541.2049511477143,733.668880572372,210.5624857297202,51.326472206934504,20.602449091909744,0.6,5.5,0.635,0.263,0.102,325.3027730393335,0.9658523441407415,3,mv
165.47685749174465,9.895657553238374,167.72161594997687,1994.3799341218216,1582.0410258585973,0.46457508118633367,1649.6344028308072,4.196,541.2035637075062,733.6689259768849,210.56265853578904,51.326430930104564,20.60249724821134,0.6,5.5,0.635,0.263,0.102,325.3017168102416,0.9658441774945498,3,mv
165.47700763621353,9.895392307501554,167.72197141344998,1994.3821889588219,1582.0411643536436,0.46457458478979163,1649.6336705659894,4.196,541.2021762672982,733.6689713813979,210.56283134185784,51.32638965327463,20.602545404512934,0.6,5.5,0.635,0.263,0.102,325.30066058209195,0.9658360108688725,3,mv
165.47715778068243,9.895127061764732,167.72232687692312,1994.384443795822,1582.04130284869,0.4645740883932496,1649.6329383011719,4.196,541.2007888270903,733.6690167859108,210.56300414792668,51.326348376444685,20.60259356081453,0.6,5.5,0.635,0.263,0.102,325.2996043548847,0.9658278442637097,3,mv
165.47730792515134,9.894861816027914,167.72268234039623,1994.3866986328226,1582.041441343736,0.46457359199670756,1649.6322060363543,4.196,541.1994013868823,733.6690621904238,210.5631769539955,51.32630709961474,20.60264171711613,0.6,5.5,0.635,0.263,0.102,325.29854812861987,0.9658196776790618,3,mv
165.47745806962024,9.894596570291094,167.7230378038694,1994.3889534698233,1582.0415798387826,0.4645730956001656,1649.6314737715368,4.196,541.1980139466743,733.6691075949367,210.5633497600643,51.326265822784805,20.602689873417724,0.6,5.5,0.635,0.263,0.102,325.2974919032972,0.9658115111149275,3,mv
165.47760821408917,9.894331324554276,167.72339326734252,1994.3912083068233,1582.0417183338288,0.46457259920362354,1649.6307415067192,4.196,541.1966265064664,733.6691529994497,210.56352256613314,51.326224545954865,20.60273802971932,0.6,5.5,0.635,0.263,0.102,325.29643567891713,0.9658033445713086,3,mv
165.47775835855808,9.894066078817453,167.72374873081566,1994.3934631438237,1582.0418568288749,0.4645721028070815,1649.6300092419012,4.196,541.1952390662584,733.6691984039626,210.56369537220195,51.326183269124925,20.602786186020914,0.6,5.5,0.635,0.263,0.102,325.2953794554791,0.9657951780482026,3,mv
165.47790850302695,9.893800833080634,167.7241041942888,1994.395717980824,1582.0419953239214,0.46457160641053946,1649.6292769770837,4.196,541.1938516260503,733.6692438084755,210.56386817827078,51.326141992294986,20.60283434232251,0.6,5.5,0.635,0.263,0.102,325.2943232329835,0.9657870115456116,3,mv
165.47805864749586,9.893535587343816,167.72445965776194,1994.3979728178244,1582.0421338189676,0.4645711100139975,1649.6285447122661,4.196,541.1924641858425,733.6692892129885,210.5640409843396,51.326100715465046,20.60288249862411,0.6,5.5,0.635,0.263,0.102,325.29326701143043,0.9657788450635357,3,mv
165.4782087919648,9.893270341606996,167.72481512123505,1994.4002276548247,1582.0422723140139,0.46457061361745544,1649.6278124474486,4.196,541.1910767456344,733.6693346175014,210.56421379040844,51.326059438635106,20.602930654925704,0.6,5.5,0.635,0.263,0.102,325.29221079081964,0.9657706786019732,3,mv
165.4783589364337,9.893005095870175,167.7251705847082,1994.4024824918254,1582.0424108090601,0.4645701172209134,1649.627080182631,4.196,541.1896893054264,733.6693800220144,210.56438659647725,51.32601816180516,20.602978811227295,0.6,5.5,0.635,0.263,0.102,325.2911545711511,0.9657625121609246,3,mv
165.47850908090263,9.892739850133356,167.7255260481813,1994.4047373288254,1582.0425493041066,0.4645696208243714,1649.6263479178133,4.196,541.1883018652186,733.6694254265273,210.56455940254605,51.32597688497523,20.603026967528894,0.6,5.5,0.635,0.263,0.102,325.29009835242505,0.9657543457403908,3,mv
165.4786592253715,9.892474604396536,167.72588151165445,1994.4069921658258,1582.0426877991529,0.4645691244278293,1649.6256156529957,4.196,541.1869144250105,733.6694708310403,210.56473220861488,51.32593560814529,20.60307512383049,0.6,5.5,0.635,0.263,0.102,325.2890421346412,0.9657461793403705,3,mv
165.4788093698404,9.892209358659718,167.72623697512756,1994.409247002826,1582.0428262941991,0.4645686280312873,1649.624883388178,4.196,541.1855269848026,733.6695162355531,210.5649050146837,51.32589433131535,20.60312328013209,0.6,5.5,0.635,0.263,0.102,325.28798591779974,0.9657380129608644,3,mv
165.4789595143093,9.891944112922895,167.7265924386007,1994.4115018398263,1582.0429647892454,0.4645681316347453,1649.6241511233607,4.196,541.1841395445946,733.6695616400661,210.56507782075252,51.32585305448541,20.603171436433684,0.6,5.5,0.635,0.263,0.102,325.2869297019008,0.9657298466018731,3,mv
165.4791096587782,9.891678867186076,167.72694790207382,1994.4137566768268,1582.0431032842919,0.46456763523820327,1649.6234188585431,4.196,541.1827521043866,733.669607044579,210.56525062682138,51.32581177765548,20.60321959273528,0.6,5.5,0.635,0.263,0.102,325.28587348694407,0.9657216802633948,3,mv
165.47925980324712,9.891413621449257,167.727303365547,1994.416011513827,1582.043241779338,0.4645671388416613,1649.6226865937251,4.196,541.1813646641787,733.669652449092,210.5654234328902,51.325770500825534,20.603267749036874,0.6,5.5,0.635,0.263,0.102,325.28481727292956,0.9657135139454295,3,mv
165.47940994771605,9.891148375712438,167.7276588290201,1994.4182663508277,1582.0433802743842,0.4645666424451192,1649.6219543289076,4.196,541.1799772239706,733.6696978536049,210.56559623895902,51.325729223995594,20.603315905338473,0.6,5.5,0.635,0.263,0.102,325.28376105985757,0.9657053476479788,3,mv
165.47956009218493,9.890883129975617,167.72801429249324,1994.420521187828,1582.0435187694306,0.4645661460485772,1649.6212220640898,4.196,541.1785897837627,733.6697432581178,210.56576904502782,51.325687947165655,20.603364061640068,0.6,5.5,0.635,0.263,0.102,325.282704847728,0.9656971813710427,3,mv
165.47971023665383,9.890617884238797,167.72836975596638,1994.4227760248282,1582.0436572644767,0.4645656496520351,1649.6204897992723,4.196,541.1772023435548,733.6697886626306,210.56594185109665,51.325646670335715,20.60341221794166,0.6,5.5,0.635,0.263,0.102,325.2816486365408,0.9656890151146202,3,mv
165.47986038112273,9.890352638501978,167.72872521943953,1994.4250308618286,1582.0437957595232,0.4645651532554931,1649.6197575344547,4.196,541.1758149033468,733.6698340671436,210.56611465716546,51.325605393505775,20.60346037424326,0.6,5.5,0.635,0.263,0.102,325.2805924262958,0.9656808488787104,3,mv
165.48001052559164,9.89008739276516,167.72908068291264,1994.4272856988289,1582.0439342545694,0.4645646568589511,1649.6190252696372,4.196,541.1744274631387,733.6698794716566,210.5662874632343,51.325564116675835,20.603508530544854,0.6,5.5,0.635,0.263,0.102,325.27953621699334,0.9656726826633151,3,mv
165.48016067006057,9.889822147028337,167.72943614638578,1994.4295405358293,1582.044072749616,0.46456416046240906,1649.6182930048196,4.196,541.1730400229309,733.6699248761695,210.5664602693031,51.3255228398459,20.603556686846453,0.6,5.5,0.635,0.263,0.102,325.2784800086332,0.965664516468433,3,mv
165.48031081452945,9.889556901291519,167.7297916098589,1994.4317953728294,1582.044211244662,0.464563664065867,1649.617560740002,4.196,541.1716525827228,733.6699702806824,210.56663307537195,51.325481563015956,20.603604843148048,0.6,5.5,0.635,0.263,0.102,325.2774238012154,0.9656563502940646,3,mv
165.48046095899835,9.889291655554699,167.73014707333203,1994.43405020983,1582.0443497397084,0.464563167669325,1649.6168284751843,4.196,541.1702651425148,733.6700156851954,210.56680588144076,51.32544028618601,20.603652999449643,0.6,5.5,0.635,0.263,0.102,325.27636759473984,0.9656481841402089,3,mv
165.48061110346725,9.88902640981788,167.73050253680518,1994.4363050468303,1582.0444882347547,0.46456267127278295,1649.6160962103668,4.196,541.1688777023069,733.6700610897083,210.5669786875096,51.325399009356076,20.603701155751242,0.6,5.5,0.635,0.263,0.102,325.2753113892069,0.9656400180068679,3,mv
165.4807612479362,9.888761164081059,167.7308580002783,1994.4385598838307,1582.044626729801,0.464562174876241,1649.615363945549,4.196,541.1674902620988,733.6701064942213,210.5671514935784,51.325357732526136,20.603749312052837,0.6,5.5,0.635,0.263,0.102,325.274255184616,0.9656318518940381,3,mv
165.48091139240506,9.888495918344239,167.73121346375143,1994.440814720831,1582.0447652248472,0.4645616784796989,1649.6146316807315,4.196,541.166102821891,733.6701518987342,210.5673242996472,51.325316455696196,20.603797468354433,0.6,5.5,0.635,0.263,0.102,325.27319898096783,0.9656236858017245,3,mv
165.48106153687394,9.88823067260742,167.73156892722457,1994.4430695578314,1582.0449037198935,0.4645611820831569,1649.6138994159141,4.196,541.164715381683,733.6701973032472,210.56749710571606,51.32527517886626,20.603845624656024,0.6,5.5,0.635,0.263,0.102,325.2721427782619,0.9656155197299235,3,mv
165.48121168134287,9.887965426870602,167.7319243906977,1994.4453243948315,1582.04504221494,0.4645606856866148,1649.6131671510961,4.196,541.1633279414749,733.67024270776,210.56766991178486,51.32523390203632,20.603893780957623,0.6,5.5,0.635,0.263,0.102,325.27108657649813,0.9656073536786335,3,mv
165.48136182581177,9.887700181133782,167.73227985417083,1994.4475792318322,1582.045180709986,0.4645601892900728,1649.6124348862786,4.196,541.1619405012669,733.670288112273,210.56784271785367,51.32519262520638,20.60394193725922,0.6,5.5,0.635,0.263,0.102,325.270030375677,0.9655991876478586,3,mv
165.52475357732524,9.811044163192882,167.83500879790614,1995.0992271249322,1582.0852057783636,0.46441673068942657,1649.400810353987,4.196,540.7609702811623,733.6834100165107,210.6177836717432,51.31326362135387,20.617859108420472,0.5,6.0,0.704,0.237,0.059,324.9648278336979,0.9632400641629101,3,mv
165.52490372179415,9.81077891745606,167.83536426137925,1995.101481961933,1582.08534427341,0.4644162342928846,1649.4000780891695,4.196,540.7595828409543,733.6834554210237,210.61795647781202,51.313222344523936,20.61790726472207,0.5,6.0,0.704,0.237,0.059,324.96377190621854,0.9632319040789242,3,mv
165.52505386626308,9.810513671719242,167.83571972485242,1995.1037367989331,1582.0854827684564,0.4644157378963426,1649.399345824352,4.196,540.7581954007463,733.6835008255366,210.61812928388082,51.313181067693996,20.617955421023666,0.5,6.0,0.704,0.237,0.059,324.962715979682,0.9632237440154376,3,mv
165.52520401073198,9.810248425982422,167.83607518832554,1995.1059916359336,1582.0856212635028,0.4644152414998005,1649.3986135595342,4.196,540.7568079605384,733.6835462300495,210.61830208994965,51.31313979086406,20.61800357732526,0.5,6.0,0.704,0.237,0.059,324.9616600540881,0.9632155839724499,3,mv
165.52535415520092,9.809983180245602,167.83643065179868,1995.1082464729338,1582.0857597585489,0.46441474510325853,1649.3978812947166,4.196,540.7554205203304,733.6835916345625,210.61847489601845,51.31309851403412,20.61805173362686,0.5,6.0,0.704,0.237,0.059,324.960604129437,0.9632074239499613,3,mv
165.5255042996698,9.809717934508784,167.8367861152718,1995.1105013099343,1582.0858982535951,0.46441424870671644,1649.3971490298989,4.196,540.7540330801224,733.6836370390754,210.6186477020873,51.31305723720418,20.618099889928455,0.5,6.0,0.704,0.237,0.059,324.9595482057286,0.963199263947972,3,mv
165.5256544441387,9.809452688771964,167.83714157874493,1995.1127561469343,1582.0860367486416,0.46441375231017445,1649.3964167650813,4.196,540.7526456399144,733.6836824435884,210.6188205081561,51.313015960374244,20.618148046230047,0.5,6.0,0.704,0.237,0.059,324.958492282963,0.9631911039664816,3,mv
165.5258045886076,9.809187443035144,167.83749704221808,1995.115010983935,1582.0861752436876,0.46441325591363236,1649.3956845002638,4.196,540.7512581997064,733.6837278481014,210.61899331422495,51.3129746835443,20.618196202531642,0.5,6.0,0.704,0.237,0.059,324.9574363611401,0.9631829440054899,3,mv
165.5259547330765,9.808922197298324,167.8378525056912,1995.1172658209352,1582.0863137387341,0.4644127595170904,1649.3949522354462,4.196,540.7498707594985,733.6837732526143,210.61916612029376,51.31293340671436,20.61824435883324,0.5,6.0,0.704,0.237,0.059,324.9563804402601,0.963174784064998,3,mv
